Roll No,Institute,Current Semester,Gender,Admission Cast Category,Religion,Permanent District,Total Fees,Last Exam,Last Exam Percentage,Last Exam Passing,Last Exam Board/Uni.,Specialisation,Churn,student_status_new,data,is_churned,Churn Label
26BCA45595,BPCCS,3,Female,SCST,Hindu,GANDHINAGAR,18000,HSC,41.7,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
26TBCA40097,SVICS-G,3,Female,OPEN,Hindu,GANDHINAGAR,27000,HSC,55.9,2022-23,G.H.S.E.B,SCIENCE,0,dropout_mid,Churn,0,Active
26TBCA40098,SVICS-G,3,Female,OPEN,Hindu,GANDHINAGAR,27000,HSC,57.7,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40099,SVICS-G,3,Female,SEBC,Hindu,AHMEDABAD,27000,HSC,55.4,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40100,SVICS-G,3,Male,OPEN,Hindu,AHMEDABAD,27000,HSC,54.4,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40101,SVICS-G,3,Female,SEBC,Hindu,GANDHINAGAR,27000,HSC,65.3,2023-24,G.H.S.E.B,SCIENCE,0,dropout_mid,Churn,0,Active
26TBCA40102,SVICS-G,3,Female,OPEN,Hindu,MEHSANA,27000,HSC,52.9,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40103,SVICS-G,3,Female,SEBC,Hindu,AHMEDABAD,27000,HSC,53.2,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40104,SVICS-G,3,Male,SCST,Hindu,SABARKANTHA,27000,HSC,52.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40105,SVICS-G,3,Male,SEBC,Hindu,BANASKANTHA,27000,HSC,57.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40106,SVICS-G,3,Female,SCST,Hindu,AHMEDABAD,27000,HSC,50.8,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40107,SVICS-G,3,Male,OPEN,Hindu,AMRELI,27000,HSC,57.9,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40108,SVICS-G,3,Male,SCST,Hindu,GANDHINAGAR,27000,HSC,69.5,2023-24,GSEB,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40109,SVICS-G,3,Male,OPEN,Hindu,ANAND,27000,HSC,56.6,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40110,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,47.2,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40111,SVICS-G,3,Male,OPEN,Hindu,KUTCH,27000,HSC,61.7,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40112,SVICS-G,3,Male,OPEN,Christian,GANDHINAGAR,27000,HSC,73.7,2022-23,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40113,SVICS-G,3,Male,OBC,Hindu,GANDHINAGAR,27000,HSC,41.9,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
26BCA45596,BPCCS,3,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,48.4,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40114,SVICS-G,3,Male,SCST,Hindu,GANDHINAGAR,27000,HSC,56.1,2022-23,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
26TBCA40115,SVICS-G,3,Female,SEBC,Hindu,GANDHINAGAR,27000,HSC,82.2,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40116,SVICS-G,3,Male,SEBC,Hindu,GANDHINAGAR,27000,HSC,62.0,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
26BCA45597,BPCCS,3,Male,SEBC,Muslim,ARVALLI,18000,HSC,69.7,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40117,SVICS-G,3,Male,OPEN,Hindu,AHMEDABAD,27000,HSC,63.7,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40118,SVICS-G,3,Female,OPEN,Hindu,ARVALLI,27000,HSC,50.8,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40119,SVICS-G,3,Male,SEBC,Hindu,MEHSANA,27000,HSC,73.4,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
26BCA45598,BPCCS,3,Female,OPEN,Muslim,GANDHINAGAR,18000,HSC,87.1,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40120,SVICS-G,3,Female,OPEN,Muslim,SABARKANTHA,27000,HSC,55.3,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26BCA45599,BPCCS,3,Male,SEBC,Muslim,ARVALLI,18000,HSC,69.9,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40121,SVICS-G,3,Female,OPEN,Hindu,GANDHINAGAR,27000,HSC,60.1,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40122,SVICS-G,3,Female,OPEN,Hindu,GANDHINAGAR,27000,HSC,58.8,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40123,SVICS-G,3,Male,SEBC,Hindu,AHMEDABAD,27000,HSC,76.9,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40124,SVICS-G,3,Male,OPEN,Hindu,BANASKANTHA,27000,HSC,54.9,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40125,SVICS-G,3,Female,SEBC,Hindu,BANASKANTHA,27000,HSC,83.5,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40126,SVICS-G,3,Male,SEBC,Hindu,GANDHINAGAR,27000,HSC,84.8,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40127,SVICS-G,3,Male,OBC,Hindu,GANDHINAGAR,27000,HSC,42.1,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
26TBCA40128,SVICS-G,3,Female,OBC,Hindu,AHMEDABAD,27000,HSC,69.1,2022-23,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40129,SVICS-G,3,Male,OPEN,Hindu,MEHSANA,27000,HSC,50.5,2023-24,G.H.S.E.B,SCIENCE,0,dropout_mid,Churn,0,Active
26TBCA40130,SVICS-G,3,Female,SEBC,Hindu,AMRELI,27000,HSC,83.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40131,SVICS-G,3,Female,SEBC,Hindu,AHMEDABAD,27000,HSC,67.4,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40132,SVICS-G,3,Female,OPEN,Hindu,SABARKANTHA,27000,HSC,56.5,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40133,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,55.1,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40134,SVICS-G,3,Female,OPEN,Hindu,AHMEDABAD,27000,HSC,70.1,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40135,SVICS-G,3,Female,OPEN,Hindu,GANDHINAGAR,27000,HSC,71.6,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40136,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,69.3,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
26TBCA40137,SVICS-G,3,Female,OPEN,Hindu,AHMEDABAD,27000,HSC,51.1,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40138,SVICS-G,3,Female,OPEN,Hindu,SURENDRANAGAR,27000,HSC,60.1,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40139,SVICS-G,3,Female,OPEN,Hindu,BANASKANTHA,27000,HSC,68.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40140,SVICS-G,3,Male,OPEN,Hindu,SABARKANTHA,27000,HSC,62.8,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40141,SVICS-G,3,Male,SCST,Hindu,GANDHINAGAR,27000,HSC,70.4,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40142,SVICS-G,3,Male,SEBC,Hindu,AHMEDABAD,27000,HSC,51.9,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40143,SVICS-G,3,Male,SEBC,Hindu,SURENDRANAGAR,27000,HSC,66.2,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
26TBCA40144,SVICS-G,3,Male,SEBC,Hindu,GANDHINAGAR,27000,SSC,75.9,2021-22,GSEB,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40145,SVICS-G,3,Female,OPEN,Hindu,MORBI,27000,HSC,78.8,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40146,SVICS-G,3,Female,OPEN,Hindu,MEHSANA,27000,HSC,56.2,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40147,SVICS-G,3,Female,OPEN,Hindu,GANDHINAGAR,27000,HSC,62.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40148,SVICS-G,3,Male,SEBC,Hindu,GIR SOMNATH,27000,HSC,66.6,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40149,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,85.9,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40150,SVICS-G,3,Male,OPEN,Hindu,AHMEDABAD,27000,HSC,86.7,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26BCA45600,BPCCS,3,Female,SEBC,Hindu,AHMEDABAD,18000,HSC,53.6,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40151,SVICS-G,3,Female,OPEN,Muslim,GANDHINAGAR,27000,HSC,56.8,2023-24,CBSE,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40152,SVICS-G,3,Male,OPEN,Hindu,AHMEDABAD,27000,HSC,61.6,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40153,SVICS-G,3,Male,OPEN,Hindu,AHMEDABAD,27000,HSC,60.6,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40154,SVICS-G,3,Female,OBC,Hindu,GANDHINAGAR,27000,HSC,86.6,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40155,SVICS-G,3,Female,OPEN,Hindu,AHMEDABAD,27000,HSC,71.6,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40156,SVICS-G,3,Male,SEBC,Hindu,AHMEDABAD,27000,HSC,65.3,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40157,SVICS-G,3,Male,OPEN,Hindu,RAJKOT,27000,HSC,73.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40158,SVICS-G,3,Male,SCST,Hindu,GANDHINAGAR,27000,HSC,44.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40159,SVICS-G,3,Female,OPEN,Hindu,AHMEDABAD,27000,HSC,87.9,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40160,SVICS-G,3,Male,SEBC,Hindu,AHMEDABAD,27000,HSC,75.4,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40161,SVICS-G,3,Male,SEBC,Hindu,BANASKANTHA,27000,HSC,72.2,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
26TBCA40162,SVICS-G,3,Male,OPEN,Hindu,SURENDRANAGAR,27000,HSC,72.3,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40163,SVICS-G,3,Male,OPEN,Hindu,AHMEDABAD,27000,HSC,58.8,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40164,SVICS-G,3,Female,SCST,Hindu,GANDHINAGAR,27000,HSC,79.5,2023-24,CBSE,ARTS,0,dropout_mid,Churn,0,Active
26BCA45601,BPCCS,3,Female,OPEN,Muslim,GANDHINAGAR,18000,HSC,87.7,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40165,SVICS-G,3,Female,OPEN,Hindu,AHMEDABAD,27000,HSC,85.8,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40166,SVICS-G,3,Male,OPEN,Hindu,AHMEDABAD,27000,HSC,55.6,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40167,SVICS-G,3,Male,OBC,Hindu,ARVALLI,27000,HSC,62.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26BCA45602,BPCCS,3,Female,SEBC,Hindu,AHMEDABAD,18000,HSC,67.5,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40168,SVICS-G,3,Male,SEBC,Hindu,GANDHINAGAR,27000,HSC,63.6,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
26TBCA40169,SVICS-G,3,Male,OPEN,Hindu,SURENDRANAGAR,27000,HSC,75.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40170,SVICS-G,3,Male,OPEN,Hindu,BANASKANTHA,27000,HSC,57.6,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40171,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,50.7,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40172,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,61.8,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40173,SVICS-G,3,Female,SCST,Hindu,GANDHINAGAR,27000,HSC,42.7,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40174,SVICS-G,3,Male,SEBC,Hindu,SURENDRANAGAR,27000,HSC,73.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40175,SVICS-G,3,Male,OBC,Hindu,AHMEDABAD,27000,HSC,42.5,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40176,SVICS-G,3,Male,SEBC,Hindu,AHMEDABAD,27000,HSC,46.7,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40177,SVICS-G,3,Male,OPEN,Hindu,RAJKOT,27000,HSC,72.2,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40178,SVICS-G,3,Female,OPEN,Hindu,AHMEDABAD,27000,HSC,65.3,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40179,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,50.4,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26BCA45603,BPCCS,3,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,60.5,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40180,SVICS-G,3,Female,OPEN,Hindu,AHMEDABAD,27000,HSC,54.7,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40181,SVICS-G,3,Male,OPEN,Hindu,KUTCH,27000,HSC,54.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40182,SVICS-G,3,Female,SEBC,Hindu,GANDHINAGAR,27000,HSC,53.8,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40183,SVICS-G,3,Male,SEBC,Hindu,AHMEDABAD,27000,HSC,40.3,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40184,SVICS-G,3,Female,OPEN,Hindu,BANASKANTHA,27000,HSC,69.4,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40185,SVICS-G,3,Male,SEBC,Muslim,MEHSANA,27000,HSC,59.7,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
26TBCA40186,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,58.8,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40187,SVICS-G,3,Female,SEBC,Hindu,AHMEDABAD,27000,HSC,70.6,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40188,SVICS-G,3,Male,SEBC,Hindu,GANDHINAGAR,27000,HSC,79.6,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40189,SVICS-G,3,Female,OPEN,Hindu,MORBI,27000,HSC,78.2,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40190,SVICS-G,3,Male,SEBC,Hindu,AHMEDABAD,27000,HSC,46.1,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40191,SVICS-G,3,Female,OPEN,Jain,GANDHINAGAR,27000,HSC,49.9,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40192,SVICS-G,3,Male,OBC,Hindu,AHMEDABAD,27000,HSC,42.1,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40193,SVICS-G,3,Female,SEBC,Hindu,MEHSANA,27000,SSC,73.4,2021-22,GSEB,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40194,SVICS-G,3,Male,SEBC,Hindu,AHMEDABAD,27000,HSC,41.8,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40195,SVICS-G,3,Male,SEBC,Muslim,GANDHINAGAR,27000,HSC,64.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40196,SVICS-G,3,Male,SEBC,Hindu,AHMEDABAD,27000,HSC,55.7,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40197,SVICS-G,3,Female,SEBC,Hindu,GANDHINAGAR,27000,HSC,52.4,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40198,SVICS-G,3,Female,SEBC,Hindu,GANDHINAGAR,27000,HSC,66.8,2023-24,G.H.S.E.B,SCIENCE,0,dropout_mid,Churn,0,Active
26BCA45604,BPCCS,3,Female,SEBC,Hindu,AHMEDABAD,18000,HSC,54.5,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40199,SVICS-G,3,Male,SCST,Hindu,GANDHINAGAR,27000,HSC,64.7,2022-23,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40200,SVICS-G,3,Male,SEBC,Hindu,BANASKANTHA,27000,HSC,72.6,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
26TBCA40201,SVICS-G,3,Female,SEBC,Hindu,GANDHINAGAR,27000,HSC,66.7,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
26TBCA40202,SVICS-G,3,Male,OBC,Hindu,AHMEDABAD,27000,HSC,55.4,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40203,SVICS-G,3,Female,SCST,Hindu,GANDHINAGAR,27000,HSC,81.2,2023-24,CBSE,ARTS,0,dropout_mid,Churn,0,Active
26TBCA40204,SVICS-G,3,Male,SEBC,Hindu,GANDHINAGAR,27000,HSC,65.5,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40205,SVICS-G,3,Male,OPEN,Hindu,AMRELI,27000,HSC,51.2,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40206,SVICS-G,3,Male,OPEN,Hindu,SURENDRANAGAR,27000,HSC,78.7,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40207,SVICS-G,3,Male,SEBC,Hindu,AHMEDABAD,27000,HSC,43.3,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40208,SVICS-G,3,Female,SEBC,Hindu,BANASKANTHA,27000,HSC,81.1,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40209,SVICS-G,3,Female,OPEN,Hindu,GANDHINAGAR,27000,HSC,70.7,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40210,SVICS-G,3,Female,OPEN,Hindu,SURENDRANAGAR,27000,HSC,68.2,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40211,SVICS-G,3,Male,SEBC,Muslim,AHMEDABAD,27000,HSC,45.9,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40212,SVICS-G,3,Female,OPEN,Muslim,HIMMATNAGAR,27000,HSC,59.7,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
26TBCA40213,SVICS-G,3,Female,SEBC,Hindu,GANDHINAGAR,27000,HSC,59.9,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40214,SVICS-G,3,Male,OBC,Muslim,GANDHINAGAR,27000,HSC,42.2,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40215,SVICS-G,3,Male,SEBC,Hindu,AHMEDABAD,27000,HSC,52.6,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40216,SVICS-G,3,Female,SCST,Hindu,AHMEDABAD,27000,HSC,67.6,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40217,SVICS-G,3,Female,SCST,Hindu,AHMEDABAD,27000,HSC,50.6,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40218,SVICS-G,3,Male,SEBC,Hindu,MEHSANA,27000,HSC,70.0,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
26TBCA40219,SVICS-G,3,Male,OBC,Hindu,ARVALLI,27000,HSC,57.8,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40220,SVICS-G,3,Male,SEBC,Hindu,AHMEDABAD,27000,HSC,58.6,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40221,SVICS-G,3,Male,SCST,Hindu,GANDHINAGAR,27000,HSC,55.3,2022-23,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
26TBCA40222,SVICS-G,3,Male,OBC,Hindu,AHMEDABAD,27000,HSC,56.7,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40223,SVICS-G,3,Male,SEBC,Hindu,AMRELI,27000,HSC,77.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26BCA45605,BPCCS,2,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,45.5,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40224,SVICS-G,3,Female,OPEN,Hindu,GANDHINAGAR,27000,HSC,72.8,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40225,SVICS-G,3,Male,OPEN,Christian,GANDHINAGAR,27000,HSC,75.9,2022-23,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40226,SVICS-G,3,Male,OPEN,Hindu,DEVBHUMI DWARKA,27000,HSC,56.2,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40227,SVICS-G,3,Male,OBC,Hindu,PATAN,27000,HSC,70.8,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40228,SVICS-G,3,Male,OPEN,Hindu,AHMEDABAD,27000,HSC,85.8,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40229,SVICS-G,3,Female,SEBC,Hindu,AHMEDABAD,27000,HSC,71.1,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40230,SVICS-G,3,Female,OPEN,Hindu,GANDHINAGAR,27000,HSC,61.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40231,SVICS-G,3,Female,OPEN,Hindu,MEHSANA,27000,HSC,55.7,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40232,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,60.5,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40233,SVICS-G,3,Female,SEBC,Hindu,GANDHINAGAR,27000,HSC,59.2,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40234,SVICS-G,3,Female,OPEN,Hindu,AHMEDABAD,27000,HSC,60.3,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40235,SVICS-G,3,Male,OPEN,Christian,GANDHINAGAR,27000,HSC,74.0,2022-23,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40236,SVICS-G,3,Male,OPEN,Hindu,DEVBHUMI DWARKA,27000,HSC,59.7,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40237,SVICS-G,3,Male,SEBC,Hindu,MORBI,27000,HSC,66.5,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40238,SVICS-G,3,Male,SEBC,Muslim,GANDHINAGAR,27000,HSC,47.4,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40239,SVICS-G,3,Male,SCST,Hindu,GANDHINAGAR,27000,HSC,45.9,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
26TBCA40240,SVICS-G,3,Female,OPEN,Hindu,SURENDRANAGAR,27000,HSC,71.7,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
